"editDistance","interaction","name","selected","shared interaction","shared name","treeDistance"
"2","edit distance","hVSMC-0242 to hVSMC-0264","false","edit distance","hVSMC-0242 to hVSMC-0264","11"
"7","edit distance","hVSMC-0242 to hVSMC-0260","false","edit distance","hVSMC-0242 to hVSMC-0260","14"
"3","edit distance","hVSMC-0242 to hVSMC-0252","false","edit distance","hVSMC-0242 to hVSMC-0252","18"
"3","edit distance","hVSMC-0242 to hVSMC-0251","false","edit distance","hVSMC-0242 to hVSMC-0251","32"
"8","edit distance","hVSMC-0242 to hVSMC-0250","false","edit distance","hVSMC-0242 to hVSMC-0250","18"
"3","edit distance","hVSMC-0242 to hVSMC-0249","false","edit distance","hVSMC-0242 to hVSMC-0249","10"
"9","edit distance","hVSMC-0236 to hVSMC-0400","false","edit distance","hVSMC-0236 to hVSMC-0400","36"
"7","edit distance","hVSMC-0236 to hVSMC-0372","false","edit distance","hVSMC-0236 to hVSMC-0372","12"
"2","edit distance","hVSMC-0236 to hVSMC-0340","false","edit distance","hVSMC-0236 to hVSMC-0340","10"
"7","edit distance","hVSMC-0236 to hVSMC-0332","false","edit distance","hVSMC-0236 to hVSMC-0332","28"
"3","edit distance","hVSMC-0236 to hVSMC-0328","false","edit distance","hVSMC-0236 to hVSMC-0328","12"
"3","edit distance","hVSMC-0236 to hVSMC-0327","false","edit distance","hVSMC-0236 to hVSMC-0327","8"
"3","edit distance","hVSMC-0236 to hVSMC-0317","false","edit distance","hVSMC-0236 to hVSMC-0317","6"
"3","edit distance","hVSMC-0236 to hVSMC-0312","false","edit distance","hVSMC-0236 to hVSMC-0312","4"
"8","edit distance","hVSMC-0236 to hVSMC-0296","false","edit distance","hVSMC-0236 to hVSMC-0296","24"
"2","edit distance","hVSMC-0236 to hVSMC-0295","false","edit distance","hVSMC-0236 to hVSMC-0295","10"
"8","edit distance","hVSMC-0236 to hVSMC-0294","false","edit distance","hVSMC-0236 to hVSMC-0294","8"
"3","edit distance","hVSMC-0236 to hVSMC-0292","false","edit distance","hVSMC-0236 to hVSMC-0292","4"
"7","edit distance","hVSMC-0236 to hVSMC-0282","false","edit distance","hVSMC-0236 to hVSMC-0282","8"
"7","edit distance","hVSMC-0236 to hVSMC-0275","false","edit distance","hVSMC-0236 to hVSMC-0275","10"
"3","edit distance","hVSMC-0236 to hVSMC-0272","false","edit distance","hVSMC-0236 to hVSMC-0272","40"
"3","edit distance","hVSMC-0236 to hVSMC-0270","false","edit distance","hVSMC-0236 to hVSMC-0270","0"
"3","edit distance","hVSMC-0236 to hVSMC-0264","false","edit distance","hVSMC-0236 to hVSMC-0264","3"
"8","edit distance","hVSMC-0236 to hVSMC-0260","false","edit distance","hVSMC-0236 to hVSMC-0260","10"
"2","edit distance","hVSMC-0236 to hVSMC-0252","false","edit distance","hVSMC-0236 to hVSMC-0252","18"
"2","edit distance","hVSMC-0236 to hVSMC-0251","false","edit distance","hVSMC-0236 to hVSMC-0251","32"
"9","edit distance","hVSMC-0236 to hVSMC-0250","false","edit distance","hVSMC-0236 to hVSMC-0250","12"
"4","edit distance","hVSMC-0236 to hVSMC-0249","false","edit distance","hVSMC-0236 to hVSMC-0249","6"
"3","edit distance","hVSMC-0236 to hVSMC-0242","false","edit distance","hVSMC-0236 to hVSMC-0242","8"
"3","edit distance","hVSMC-0228 to hVSMC-0400","false","edit distance","hVSMC-0228 to hVSMC-0400","32"
"2","edit distance","hVSMC-0228 to hVSMC-0372","false","edit distance","hVSMC-0228 to hVSMC-0372","14"
"7","edit distance","hVSMC-0228 to hVSMC-0340","false","edit distance","hVSMC-0228 to hVSMC-0340","8"
"3","edit distance","hVSMC-0228 to hVSMC-0332","false","edit distance","hVSMC-0228 to hVSMC-0332","24"
"7","edit distance","hVSMC-0228 to hVSMC-0328","false","edit distance","hVSMC-0228 to hVSMC-0328","14"
"7","edit distance","hVSMC-0228 to hVSMC-0327","false","edit distance","hVSMC-0228 to hVSMC-0327","14"
"6","edit distance","hVSMC-0228 to hVSMC-0317","false","edit distance","hVSMC-0228 to hVSMC-0317","12"
"7","edit distance","hVSMC-0228 to hVSMC-0312","false","edit distance","hVSMC-0228 to hVSMC-0312","10"
"3","edit distance","hVSMC-0228 to hVSMC-0296","false","edit distance","hVSMC-0228 to hVSMC-0296","22"
"8","edit distance","hVSMC-0228 to hVSMC-0295","false","edit distance","hVSMC-0228 to hVSMC-0295","8"
"3","edit distance","hVSMC-0228 to hVSMC-0294","false","edit distance","hVSMC-0228 to hVSMC-0294","8"
"7","edit distance","hVSMC-0228 to hVSMC-0292","false","edit distance","hVSMC-0228 to hVSMC-0292","12"
"2","edit distance","hVSMC-0228 to hVSMC-0282","false","edit distance","hVSMC-0228 to hVSMC-0282","12"
"3","edit distance","hVSMC-0228 to hVSMC-0275","false","edit distance","hVSMC-0228 to hVSMC-0275","0"
"7","edit distance","hVSMC-0228 to hVSMC-0272","false","edit distance","hVSMC-0228 to hVSMC-0272","40"
"7","edit distance","hVSMC-0228 to hVSMC-0270","false","edit distance","hVSMC-0228 to hVSMC-0270","10"
"7","edit distance","hVSMC-0228 to hVSMC-0264","false","edit distance","hVSMC-0228 to hVSMC-0264","13"
"2","edit distance","hVSMC-0228 to hVSMC-0260","false","edit distance","hVSMC-0228 to hVSMC-0260","0"
"6","edit distance","hVSMC-0228 to hVSMC-0252","false","edit distance","hVSMC-0228 to hVSMC-0252","18"
"8","edit distance","hVSMC-0228 to hVSMC-0251","false","edit distance","hVSMC-0228 to hVSMC-0251","34"
"3","edit distance","hVSMC-0228 to hVSMC-0250","false","edit distance","hVSMC-0228 to hVSMC-0250","10"
"8","edit distance","hVSMC-0228 to hVSMC-0249","false","edit distance","hVSMC-0228 to hVSMC-0249","10"
"7","edit distance","hVSMC-0228 to hVSMC-0242","false","edit distance","hVSMC-0228 to hVSMC-0242","14"
"8","edit distance","hVSMC-0228 to hVSMC-0236","false","edit distance","hVSMC-0228 to hVSMC-0236","10"
"9","edit distance","hVSMC-0215 to hVSMC-0400","false","edit distance","hVSMC-0215 to hVSMC-0400","36"
"7","edit distance","hVSMC-0215 to hVSMC-0372","false","edit distance","hVSMC-0215 to hVSMC-0372","12"
"2","edit distance","hVSMC-0215 to hVSMC-0340","false","edit distance","hVSMC-0215 to hVSMC-0340","4"
"7","edit distance","hVSMC-0215 to hVSMC-0332","false","edit distance","hVSMC-0215 to hVSMC-0332","28"
"3","edit distance","hVSMC-0215 to hVSMC-0328","false","edit distance","hVSMC-0215 to hVSMC-0328","12"
"3","edit distance","hVSMC-0215 to hVSMC-0327","false","edit distance","hVSMC-0215 to hVSMC-0327","10"
"3","edit distance","hVSMC-0215 to hVSMC-0317","false","edit distance","hVSMC-0215 to hVSMC-0317","8"
"3","edit distance","hVSMC-0215 to hVSMC-0312","false","edit distance","hVSMC-0215 to hVSMC-0312","8"
"7","edit distance","hVSMC-0215 to hVSMC-0296","false","edit distance","hVSMC-0215 to hVSMC-0296","24"
"2","edit distance","hVSMC-0215 to hVSMC-0295","false","edit distance","hVSMC-0215 to hVSMC-0295","4"
"8","edit distance","hVSMC-0215 to hVSMC-0294","false","edit distance","hVSMC-0215 to hVSMC-0294","12"
"3","edit distance","hVSMC-0215 to hVSMC-0292","false","edit distance","hVSMC-0215 to hVSMC-0292","12"
"7","edit distance","hVSMC-0215 to hVSMC-0282","false","edit distance","hVSMC-0215 to hVSMC-0282","8"
"9","edit distance","hVSMC-0215 to hVSMC-0275","false","edit distance","hVSMC-0215 to hVSMC-0275","8"
"3","edit distance","hVSMC-0215 to hVSMC-0272","false","edit distance","hVSMC-0215 to hVSMC-0272","36"
"3","edit distance","hVSMC-0215 to hVSMC-0270","false","edit distance","hVSMC-0215 to hVSMC-0270","8"
"3","edit distance","hVSMC-0215 to hVSMC-0264","false","edit distance","hVSMC-0215 to hVSMC-0264","11"
"8","edit distance","hVSMC-0215 to hVSMC-0260","false","edit distance","hVSMC-0215 to hVSMC-0260","8"
"2","edit distance","hVSMC-0215 to hVSMC-0252","false","edit distance","hVSMC-0215 to hVSMC-0252","18"
"2","edit distance","hVSMC-0215 to hVSMC-0251","false","edit distance","hVSMC-0215 to hVSMC-0251","32"
"9","edit distance","hVSMC-0215 to hVSMC-0250","false","edit distance","hVSMC-0215 to hVSMC-0250","14"
"4","edit distance","hVSMC-0215 to hVSMC-0249","false","edit distance","hVSMC-0215 to hVSMC-0249","8"
"3","edit distance","hVSMC-0215 to hVSMC-0242","false","edit distance","hVSMC-0215 to hVSMC-0242","10"
"2","edit distance","hVSMC-0215 to hVSMC-0236","false","edit distance","hVSMC-0215 to hVSMC-0236","8"
"8","edit distance","hVSMC-0215 to hVSMC-0228","false","edit distance","hVSMC-0215 to hVSMC-0228","8"
"3","edit distance","hVSMC-0213 to hVSMC-0400","false","edit distance","hVSMC-0213 to hVSMC-0400","33"
"2","edit distance","hVSMC-0213 to hVSMC-0372","false","edit distance","hVSMC-0213 to hVSMC-0372","11"
"8","edit distance","hVSMC-0213 to hVSMC-0340","false","edit distance","hVSMC-0213 to hVSMC-0340","11"
"3","edit distance","hVSMC-0213 to hVSMC-0332","false","edit distance","hVSMC-0213 to hVSMC-0332","25"
"7","edit distance","hVSMC-0213 to hVSMC-0328","false","edit distance","hVSMC-0213 to hVSMC-0328","11"
"7","edit distance","hVSMC-0213 to hVSMC-0327","false","edit distance","hVSMC-0213 to hVSMC-0327","11"
"6","edit distance","hVSMC-0213 to hVSMC-0317","false","edit distance","hVSMC-0213 to hVSMC-0317","11"
"7","edit distance","hVSMC-0213 to hVSMC-0312","false","edit distance","hVSMC-0213 to hVSMC-0312","9"
"3","edit distance","hVSMC-0213 to hVSMC-0296","false","edit distance","hVSMC-0213 to hVSMC-0296","21"
"7","edit distance","hVSMC-0213 to hVSMC-0295","false","edit distance","hVSMC-0213 to hVSMC-0295","11"
"3","edit distance","hVSMC-0213 to hVSMC-0294","false","edit distance","hVSMC-0213 to hVSMC-0294","9"
"6","edit distance","hVSMC-0213 to hVSMC-0292","false","edit distance","hVSMC-0213 to hVSMC-0292","11"
"2","edit distance","hVSMC-0213 to hVSMC-0282","false","edit distance","hVSMC-0213 to hVSMC-0282","9"
"2","edit distance","hVSMC-0213 to hVSMC-0275","false","edit distance","hVSMC-0213 to hVSMC-0275","3"
"7","edit distance","hVSMC-0213 to hVSMC-0272","false","edit distance","hVSMC-0213 to hVSMC-0272","39"
"6","edit distance","hVSMC-0213 to hVSMC-0270","false","edit distance","hVSMC-0213 to hVSMC-0270","11"
"7","edit distance","hVSMC-0213 to hVSMC-0264","false","edit distance","hVSMC-0213 to hVSMC-0264","14"
"1","edit distance","hVSMC-0213 to hVSMC-0260","false","edit distance","hVSMC-0213 to hVSMC-0260","3"
"6","edit distance","hVSMC-0213 to hVSMC-0252","false","edit distance","hVSMC-0213 to hVSMC-0252","17"
"8","edit distance","hVSMC-0213 to hVSMC-0251","false","edit distance","hVSMC-0213 to hVSMC-0251","31"
"2","edit distance","hVSMC-0213 to hVSMC-0250","false","edit distance","hVSMC-0213 to hVSMC-0250","11"
"8","edit distance","hVSMC-0213 to hVSMC-0249","false","edit distance","hVSMC-0213 to hVSMC-0249","11"
"7","edit distance","hVSMC-0213 to hVSMC-0242","false","edit distance","hVSMC-0213 to hVSMC-0242","11"
"7","edit distance","hVSMC-0213 to hVSMC-0236","false","edit distance","hVSMC-0213 to hVSMC-0236","11"
"2","edit distance","hVSMC-0213 to hVSMC-0228","false","edit distance","hVSMC-0213 to hVSMC-0228","3"
"8","edit distance","hVSMC-0213 to hVSMC-0215","false","edit distance","hVSMC-0213 to hVSMC-0215","9"
"3","edit distance","hVSMC-0209 to hVSMC-0400","false","edit distance","hVSMC-0209 to hVSMC-0400","34"
"2","edit distance","hVSMC-0209 to hVSMC-0372","false","edit distance","hVSMC-0209 to hVSMC-0372","10"
"7","edit distance","hVSMC-0209 to hVSMC-0340","false","edit distance","hVSMC-0209 to hVSMC-0340","12"
"2","edit distance","hVSMC-0209 to hVSMC-0332","false","edit distance","hVSMC-0209 to hVSMC-0332","24"
"6","edit distance","hVSMC-0209 to hVSMC-0328","false","edit distance","hVSMC-0209 to hVSMC-0328","10"
"6","edit distance","hVSMC-0209 to hVSMC-0327","false","edit distance","hVSMC-0209 to hVSMC-0327","10"
"4","edit distance","hVSMC-0209 to hVSMC-0317","false","edit distance","hVSMC-0209 to hVSMC-0317","10"
"6","edit distance","hVSMC-0209 to hVSMC-0312","false","edit distance","hVSMC-0209 to hVSMC-0312","10"
"3","edit distance","hVSMC-0209 to hVSMC-0296","false","edit distance","hVSMC-0209 to hVSMC-0296","22"
"7","edit distance","hVSMC-0209 to hVSMC-0295","false","edit distance","hVSMC-0209 to hVSMC-0295","12"
"3","edit distance","hVSMC-0209 to hVSMC-0294","false","edit distance","hVSMC-0209 to hVSMC-0294","10"
"6","edit distance","hVSMC-0209 to hVSMC-0292","false","edit distance","hVSMC-0209 to hVSMC-0292","12"
"2","edit distance","hVSMC-0209 to hVSMC-0282","false","edit distance","hVSMC-0209 to hVSMC-0282","8"
"3","edit distance","hVSMC-0209 to hVSMC-0275","false","edit distance","hVSMC-0209 to hVSMC-0275","4"
"6","edit distance","hVSMC-0209 to hVSMC-0272","false","edit distance","hVSMC-0209 to hVSMC-0272","38"
"6","edit distance","hVSMC-0209 to hVSMC-0270","false","edit distance","hVSMC-0209 to hVSMC-0270","10"
"6","edit distance","hVSMC-0209 to hVSMC-0264","false","edit distance","hVSMC-0209 to hVSMC-0264","13"
"2","edit distance","hVSMC-0209 to hVSMC-0260","false","edit distance","hVSMC-0209 to hVSMC-0260","4"
"5","edit distance","hVSMC-0209 to hVSMC-0252","false","edit distance","hVSMC-0209 to hVSMC-0252","18"
"7","edit distance","hVSMC-0209 to hVSMC-0251","false","edit distance","hVSMC-0209 to hVSMC-0251","30"
"3","edit distance","hVSMC-0209 to hVSMC-0250","false","edit distance","hVSMC-0209 to hVSMC-0250","12"
"7","edit distance","hVSMC-0209 to hVSMC-0249","false","edit distance","hVSMC-0209 to hVSMC-0249","12"
"6","edit distance","hVSMC-0209 to hVSMC-0242","false","edit distance","hVSMC-0209 to hVSMC-0242","10"
"7","edit distance","hVSMC-0209 to hVSMC-0236","false","edit distance","hVSMC-0209 to hVSMC-0236","10"
"2","edit distance","hVSMC-0209 to hVSMC-0228","false","edit distance","hVSMC-0209 to hVSMC-0228","4"
"7","edit distance","hVSMC-0209 to hVSMC-0215","false","edit distance","hVSMC-0209 to hVSMC-0215","8"
"2","edit distance","hVSMC-0209 to hVSMC-0213","false","edit distance","hVSMC-0209 to hVSMC-0213","1"
"7","edit distance","hVSMC-0207 to hVSMC-0400","false","edit distance","hVSMC-0207 to hVSMC-0400","15"
"6","edit distance","hVSMC-0207 to hVSMC-0372","false","edit distance","hVSMC-0207 to hVSMC-0372","39"
"3","edit distance","hVSMC-0207 to hVSMC-0340","false","edit distance","hVSMC-0207 to hVSMC-0340","35"
"6","edit distance","hVSMC-0207 to hVSMC-0332","false","edit distance","hVSMC-0207 to hVSMC-0332","31"
"2","edit distance","hVSMC-0207 to hVSMC-0328","false","edit distance","hVSMC-0207 to hVSMC-0328","37"
"2","edit distance","hVSMC-0207 to hVSMC-0327","false","edit distance","hVSMC-0207 to hVSMC-0327","41"
"2","edit distance","hVSMC-0207 to hVSMC-0317","false","edit distance","hVSMC-0207 to hVSMC-0317","41"
"2","edit distance","hVSMC-0207 to hVSMC-0312","false","edit distance","hVSMC-0207 to hVSMC-0312","41"
"6","edit distance","hVSMC-0207 to hVSMC-0296","false","edit distance","hVSMC-0207 to hVSMC-0296","27"
"3","edit distance","hVSMC-0207 to hVSMC-0295","false","edit distance","hVSMC-0207 to hVSMC-0295","35"
"6","edit distance","hVSMC-0207 to hVSMC-0294","false","edit distance","hVSMC-0207 to hVSMC-0294","37"
"2","edit distance","hVSMC-0207 to hVSMC-0292","false","edit distance","hVSMC-0207 to hVSMC-0292","43"
"5","edit distance","hVSMC-0207 to hVSMC-0282","false","edit distance","hVSMC-0207 to hVSMC-0282","43"
"7","edit distance","hVSMC-0207 to hVSMC-0275","false","edit distance","hVSMC-0207 to hVSMC-0275","37"
"2","edit distance","hVSMC-0207 to hVSMC-0272","false","edit distance","hVSMC-0207 to hVSMC-0272","7"
"2","edit distance","hVSMC-0207 to hVSMC-0270","false","edit distance","hVSMC-0207 to hVSMC-0270","41"
"2","edit distance","hVSMC-0207 to hVSMC-0264","false","edit distance","hVSMC-0207 to hVSMC-0264","44"
"6","edit distance","hVSMC-0207 to hVSMC-0260","false","edit distance","hVSMC-0207 to hVSMC-0260","37"
"3","edit distance","hVSMC-0207 to hVSMC-0252","false","edit distance","hVSMC-0207 to hVSMC-0252","37"
"3","edit distance","hVSMC-0207 to hVSMC-0251","false","edit distance","hVSMC-0207 to hVSMC-0251","15"
"7","edit distance","hVSMC-0207 to hVSMC-0250","false","edit distance","hVSMC-0207 to hVSMC-0250","41"
"3","edit distance","hVSMC-0207 to hVSMC-0249","false","edit distance","hVSMC-0207 to hVSMC-0249","41"
"2","edit distance","hVSMC-0207 to hVSMC-0242","false","edit distance","hVSMC-0207 to hVSMC-0242","41"
"3","edit distance","hVSMC-0207 to hVSMC-0236","false","edit distance","hVSMC-0207 to hVSMC-0236","41"
"6","edit distance","hVSMC-0207 to hVSMC-0228","false","edit distance","hVSMC-0207 to hVSMC-0228","37"
"3","edit distance","hVSMC-0207 to hVSMC-0215","false","edit distance","hVSMC-0207 to hVSMC-0215","35"
"6","edit distance","hVSMC-0207 to hVSMC-0213","false","edit distance","hVSMC-0207 to hVSMC-0213","36"
"5","edit distance","hVSMC-0207 to hVSMC-0209","false","edit distance","hVSMC-0207 to hVSMC-0209","35"
"3","edit distance","hVSMC-0204 to hVSMC-0400","false","edit distance","hVSMC-0204 to hVSMC-0400","34"
"2","edit distance","hVSMC-0204 to hVSMC-0372","false","edit distance","hVSMC-0204 to hVSMC-0372","8"
"8","edit distance","hVSMC-0204 to hVSMC-0340","false","edit distance","hVSMC-0204 to hVSMC-0340","12"
"3","edit distance","hVSMC-0204 to hVSMC-0332","false","edit distance","hVSMC-0204 to hVSMC-0332","24"
"7","edit distance","hVSMC-0204 to hVSMC-0328","false","edit distance","hVSMC-0204 to hVSMC-0328","10"
"7","edit distance","hVSMC-0204 to hVSMC-0327","false","edit distance","hVSMC-0204 to hVSMC-0327","10"
"6","edit distance","hVSMC-0204 to hVSMC-0317","false","edit distance","hVSMC-0204 to hVSMC-0317","6"
"7","edit distance","hVSMC-0204 to hVSMC-0312","false","edit distance","hVSMC-0204 to hVSMC-0312","8"
"3","edit distance","hVSMC-0204 to hVSMC-0296","false","edit distance","hVSMC-0204 to hVSMC-0296","24"
"8","edit distance","hVSMC-0204 to hVSMC-0295","false","edit distance","hVSMC-0204 to hVSMC-0295","12"
"3","edit distance","hVSMC-0204 to hVSMC-0294","false","edit distance","hVSMC-0204 to hVSMC-0294","8"
"7","edit distance","hVSMC-0204 to hVSMC-0292","false","edit distance","hVSMC-0204 to hVSMC-0292","10"
"2","edit distance","hVSMC-0204 to hVSMC-0282","false","edit distance","hVSMC-0204 to hVSMC-0282","6"
"3","edit distance","hVSMC-0204 to hVSMC-0275","false","edit distance","hVSMC-0204 to hVSMC-0275","8"
"7","edit distance","hVSMC-0204 to hVSMC-0272","false","edit distance","hVSMC-0204 to hVSMC-0272","40"
"7","edit distance","hVSMC-0204 to hVSMC-0270","false","edit distance","hVSMC-0204 to hVSMC-0270","10"
"6","edit distance","hVSMC-0204 to hVSMC-0264","false","edit distance","hVSMC-0204 to hVSMC-0264","9"
"2","edit distance","hVSMC-0204 to hVSMC-0260","false","edit distance","hVSMC-0204 to hVSMC-0260","8"
"6","edit distance","hVSMC-0204 to hVSMC-0252","false","edit distance","hVSMC-0204 to hVSMC-0252","18"
"8","edit distance","hVSMC-0204 to hVSMC-0251","false","edit distance","hVSMC-0204 to hVSMC-0251","28"
"3","edit distance","hVSMC-0204 to hVSMC-0250","false","edit distance","hVSMC-0204 to hVSMC-0250","10"
"8","edit distance","hVSMC-0204 to hVSMC-0249","false","edit distance","hVSMC-0204 to hVSMC-0249","10"
"7","edit distance","hVSMC-0204 to hVSMC-0242","false","edit distance","hVSMC-0204 to hVSMC-0242","10"
"8","edit distance","hVSMC-0204 to hVSMC-0236","false","edit distance","hVSMC-0204 to hVSMC-0236","10"
"2","edit distance","hVSMC-0204 to hVSMC-0228","false","edit distance","hVSMC-0204 to hVSMC-0228","8"
"7","edit distance","hVSMC-0204 to hVSMC-0215","false","edit distance","hVSMC-0204 to hVSMC-0215","8"
"2","edit distance","hVSMC-0204 to hVSMC-0213","false","edit distance","hVSMC-0204 to hVSMC-0213","5"
